    275    12	238	6947   94.00	1.74	 6947	94.00	 1.74	 94.0  
    276    12	238	6947   75.33	1.49	 6947	75.33	 1.49	 75.3  
    277    12	238	6947   84.00	1.60	 6947	84.00	 1.60	 84.0  
    278    12	238	6947   74.09	1.72	 6947	74.09	 1.72	 74.1  
    279    12	238	6947   90.61	1.59	 6947	90.61	 1.59	 90.6  
    280    12	238	6947   76.54	1.58	 6947	76.54	 1.58	 76.5  
    281    12	238	6947  117.14	1.66	 6947  117.14	 1.66	117.1  
    282    12	238	6947   72.83	1.52	 6947	72.83	 1.52	 72.8  
    283    12	238	6947  119.93	1.44	 6947  119.93	 1.44	119.9  
    284    12	238	6947   93.97	1.43	 6947	93.97	 1.43	 94.0  
    285    12	238	6947   81.17	1.39	 6947	81.17	 1.39	 81.2  
    286    12	238	6947   92.39	1.87	 6947	92.39	 1.87	 92.4  
    287    12	238	6947  120.40	1.80	 6947  120.40	 1.80	120.4  
    288    12	238	6947   70.97	1.67	 6947	70.97	 1.67	 71.0  
    289    12	238	6947   71.38	3.58	 6947	71.38	 3.58	 71.4  
    290    12	238	6947   52.64	3.68	 6947	52.64	 3.68	 52.6  
    291    12	238	6947   77.75	3.60	 6947	77.75	 3.60	 77.7  
    292    12	238	6947   49.97	3.74	 6947	49.97	 3.74	 50.0  
    293    12	238	6947   59.45	3.62	 6947	59.45	 3.62	 59.5  
    294    12	238	6947   74.89	3.58	 6947	74.89	 3.58	 74.9  
    295    12	238	6947   86.95	3.61	 6947	86.95	 3.61	 86.9  
    296    12	238	6947   91.61	3.65	 6947	91.61	 3.65	 91.6  
    297    12	238	6947   72.97	3.52	 6947	72.97	 3.52	 73.0  
    298    12	238	6947   61.07	3.63	 6947	61.07	 3.63	 61.1  
    299    12	238	6947   77.92	3.69	 6947	77.92	 3.69	 77.9  
    300    12	238	6947   64.46	3.64	 6947	64.46	 3.64	 64.5  
    301    12	238	6947   52.00	3.64	 6947	52.00	 3.64	 52.0  
    302    12	238	6947   64.44	3.68	 6947	64.44	 3.68	 64.4  
    303    12	238	6947   74.62	3.63	 6947	74.62	 3.63	 74.6  
    304    12	238	6947   62.63	3.71	 6947	62.63	 3.71	 62.6  
    305    12	238	6947   87.24   10.95	 6947	87.24	10.95	 87.2  
    306    12	238	6947   90.72   10.72	 6947	90.72	10.72	 90.7  
    307    12	238	6947   88.19   10.50	 6947	88.19	10.50	 88.2  
    308    12	238	6947   90.15   11.26	 6947	90.15	11.26	 90.2  
    309    12	238	6947  102.60   11.39	 6947  102.60	11.39	102.6  
    310    12	238	6946   95.74   10.49	 6946	95.74	10.49	 95.7  
    311    12	238	6947   76.03   10.83	 6947	76.03	10.83	 76.0  
    312    12	238	6947   85.07   11.02	 6947	85.07	11.02	 85.1  
    313    12	238	6947   92.50	2.81	 6947	92.50	 2.81	 92.5  
    314    12	238	6947   80.45	2.93	 6947	80.45	 2.93	 80.5  
    315    12	238	6947   85.74	3.02	 6947	85.74	 3.02	 85.7  
    316    12	238	6947  100.03	2.87	 6947  100.03	 2.87	100.0  
    317    12	238	6947   97.77	2.96	 6947	97.77	 2.96	 97.8  
    318    12	238	6947   95.44	2.94	 6947	95.44	 2.94	 95.4  
    319    12	238	6947   84.60	2.86	 6947	84.60	 2.86	 84.6  
    320    12	238	6947   99.51	2.99	 6947	99.51	 2.99	 99.5  
    321    12	238	6947   67.36	4.01	 6947	67.36	 4.01	 67.4  
    322    12	238	6947   67.56	7.77	 6947	67.56	 7.77	 67.6  
    323    12	238	6947   70.34	4.46	 6947	70.34	 4.46	 70.3  
    324    12	238	6947   74.78	4.27	 6947	74.78	 4.27	 74.8  
    325    12	238	6947   58.77	4.08	 6947	58.77	 4.08	 58.8  
    326    12	238	6947   76.65	4.01	 6947	76.65	 4.01	 76.6  
    327    12	238	6947   87.73	4.09	 6947	87.73	 4.09	 87.7  
    328    12	238	6947   74.35	4.23	 6947	74.35	 4.23	 74.4  
    329    12	238	6947   85.55	4.73	 6947	85.55	 4.73	 85.5  
    330    12	238	6947   55.87	4.74	 6947	55.87	 4.74	 55.9  
    331    12	238	6947   61.03	4.29	 6947	61.03	 4.29	 61.0  
    332    12	238	6947   68.28	4.34	 6947	68.28	 4.34	 68.3  
    333    12	238	6947   84.74	4.19	 6947	84.74	 4.19	 84.7  
    334    12	238	6947   97.32	4.74	 6947	97.32	 4.74	 97.3  
    335    12	238	6947  100.53	3.99	 6947  100.53	 3.99	100.5  
    336    12	238	6947   73.10	5.00	 6947	73.10	 5.00	 73.1  
    337    12	238	6947  113.35	2.11	 6947  113.35	 2.11	113.4  
    338    12	238	6947   87.10	2.41	 6947	87.10	 2.41	 87.1  
    339    12	238	6947   76.84	2.25	 6947	76.84	 2.25	 76.8  
    340    12	238	6947   55.50	2.39	 6947	55.50	 2.39	 55.5  
    341    12	238	6947   83.31	2.20	 6947	83.31	 2.20	 83.3  
    342    12	238	6947   70.70	2.17	 6947	70.70	 2.17	 70.7  
    343    12	238	6947   79.34	2.40	 6947	79.34	 2.40	 79.3  
    344    12	238	6947  104.53	2.13	 6947  104.53	 2.13	104.5  
    345    12	238	6947  102.47	2.51	 6947  102.47	 2.51	102.5  
    346    12	238	6947   76.20	2.49	 6947	76.20	 2.49	 76.2  
    347    12	238	6947   80.65	2.41	 6947	80.65	 2.41	 80.7  
    348    12	238	6947   82.67	2.31	 6947	82.67	 2.31	 82.7  
    349    12	238	6947   77.11	2.14	 6947	77.11	 2.14	 77.1  
    350    12	238	6947   80.51	2.38	 6947	80.51	 2.38	 80.5  
    351    12	238	6947  100.00	2.53	 6947  100.00	 2.53	100.0  
    352    12	238	6947   87.35	2.55	 6947	87.35	 2.55	 87.3  
    353    12	238	6947   63.34	2.38	 6947	63.34	 2.38	 63.3  
    354    12	238	6947   41.81	3.19	 6947	41.81	 3.19	 41.8  
    355    12	238	6947   38.83	2.80	 6947	38.83	 2.80	 38.8  
    356    12	238	6947   60.61	2.33	 6947	60.61	 2.33	 60.6  
    357    12	238	6947   60.41	2.52	 6947	60.41	 2.52	 60.4  
    358    12	238	6947   45.63	2.33	 6947	45.63	 2.33	 45.6  
    359    12	238	6947   47.25	2.96	 6947	47.25	 2.96	 47.3  
    360    12	238	6947   44.17	2.53	 6947	44.17	 2.53	 44.2  
    361    12	238	6947   74.86	2.60	 6947	74.86	 2.60	 74.9  
    362    12	238	6947   77.91	2.67	 6947	77.91	 2.67	 77.9  
    363    12	238	6947   69.47	2.48	 6947	69.47	 2.48	 69.5  
    364    12	238	6947   79.03	2.83	 6947	79.03	 2.83	 79.0  
    365    12	238	6947   76.59	2.64	 6947	76.59	 2.64	 76.6  
    366    12	238	6947   64.41	2.34	 6947	64.41	 2.34	 64.4  
    367    12	238	6947   57.42	2.59	 6947	57.42	 2.59	 57.4  
    368    12	238	6947   60.70	2.59	 6947	60.70	 2.59	 60.7  
    369    12	238	6947   83.11	2.37	 6947	83.11	 2.37	 83.1  
    370    12	238	6947   71.18	2.22	 6947	71.18	 2.22	 71.2  
    371    12	238	6947   58.16	2.17	 6947	58.16	 2.17	 58.2  
    372    12	238	6947   62.78	2.02	 6947	62.78	 2.02	 62.8  
    373    12	238	6947   58.00	2.06	 6947	58.00	 2.06	 58.0  
    374    12	238	6947   76.26	2.40	 6947	76.26	 2.40	 76.3  
    375    12	238	6947   88.14	2.08	 6947	88.14	 2.08	 88.1  
    376    12	238	6947   48.93	2.92	 6947	48.93	 2.92	 48.9  
    377    12	238	6947   61.52	2.21	 6947	61.52	 2.21	 61.5  
    378    12	238	6947   72.24	2.18	 6947	72.24	 2.18	 72.2  
    379    12	238	6947   68.52	2.08	 6947	68.52	 2.08	 68.5  
    380    12	238	6947   51.68	2.80	 6947	51.68	 2.80	 51.7  
